year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2021,228,Clemson,fbs,ACC,Atlantic,9.336901914328337,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,235,Memphis,fbs,American Athletic,,6.037202420299777,"{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,238,Vanderbilt,fbs,SEC,East,1.120684954803437,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":8,""ties"":0,""wins"":0}","{""games"":7,""losses"":6,""ties"":0,""wins"":1}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,239,Baylor,fbs,Big 12,,10.566518923267722,"{""games"":14,""losses"":2,""ties"":0,""wins"":12}","{""games"":10,""losses"":2,""ties"":0,""wins"":8}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,242,Rice,fbs,Conference USA,West,4.6846106032583235,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,245,Texas A&M,fbs,SEC,West,8.016968714098683,"{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,248,Houston,fbs,American Athletic,,11.138091348810121,"{""games"":14,""losses"":2,""ties"":0,""wins"":12}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,249,North Texas,fbs,Conference USA,West,6.862821639019852,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,251,Texas,fbs,Big 12,,5.9926902049008905,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,252,BYU,fbs,FBS Independents,,9.03845489770174,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,254,Utah,fbs,Pac-12,South,10.132120426744223,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":10,""losses"":1,""ties"":0,""wins"":9}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,258,Virginia,fbs,ACC,Coastal,4.567179534584284,"{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,259,Virginia Tech,fbs,ACC,Coastal,6.768970569911218,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,264,Washington,fbs,Pac-12,North,4.118682281114161,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":5,""ties"":0,""wins"":2}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,265,Washington State,fbs,Pac-12,North,6.786212547682226,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,275,Wisconsin,fbs,Big Ten,West,8.497732727223925,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,276,Marshall,fbs,Conference USA,East,7.837035627643899,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,277,West Virginia,fbs,Big 12,,5.96922679618001,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,278,Fresno State,fbs,Mountain West,West,8.890104522928596,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,290,Georgia Southern,fbs,Sun Belt,East,4.139325982564564,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,295,Old Dominion,fbs,Conference USA,East,6.110341310501099,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,309,Louisiana,fbs,Sun Belt,West,9.538273736834526,"{""games"":14,""losses"":1,""ties"":0,""wins"":13}","{""games"":9,""losses"":0,""ties"":0,""wins"":9}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":13,""losses"":1,""ties"":0,""wins"":12}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,324,Coastal Carolina,fbs,Sun Belt,East,10.878787172184333,"{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,326,Texas State,fbs,Sun Belt,West,2.1277091097366085,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,328,Utah State,fbs,Mountain West,Mountain,8.440604156814516,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,333,Alabama,fbs,SEC,West,11.60165423154831,"{""games"":15,""losses"":2,""ties"":0,""wins"":13}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":13,""losses"":1,""ties"":0,""wins"":12}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}"
2021,344,Mississippi State,fbs,SEC,West,7.919902428984642,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,349,Army,fbs,FBS Independents,,9.412402316822279,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,356,Illinois,fbs,Big Ten,West,5.899749313130393,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2005,Air Force,fbs,Mountain West,Mountain,8.829629253596067,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2006,Akron,fbs,Mid-American,East,2.2516929448783034,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2026,App State,fbs,Sun Belt,East,9.663893043762073,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2032,Arkansas State,fbs,Sun Belt,West,2.687552938567661,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2050,Ball State,fbs,Mid-American,West,5.943134540924802,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2084,Buffalo,fbs,Mid-American,East,4.107531754998219,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2116,UCF,fbs,American Athletic,,7.927467502740462,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2117,Central Michigan,fbs,Mid-American,West,8.792404069929058,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2132,Cincinnati,fbs,American Athletic,,12.100110239349306,"{""games"":14,""losses"":1,""ties"":0,""wins"":13}","{""games"":9,""losses"":0,""ties"":0,""wins"":9}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":0,""ties"":0,""wins"":13}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2199,Eastern Michigan,fbs,Mid-American,West,5.931309524616118,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2226,Florida Atlantic,fbs,Conference USA,East,5.946516118012369,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2229,Florida International,fbs,Conference USA,East,1.2663420118602888,"{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":8,""losses"":8,""ties"":0,""wins"":0}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2247,Georgia State,fbs,Sun Belt,East,8.098007010858359,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2294,Iowa,fbs,Big Ten,West,9.045764809474349,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":10,""losses"":3,""ties"":0,""wins"":7}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2305,Kansas,fbs,Big 12,,1.5456248577684164,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":9,""losses"":8,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2306,Kansas State,fbs,Big 12,,7.9343850295990705,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2309,Kent State,fbs,Mid-American,East,6.556279903894062,"{""games"":14,""losses"":7,""ties"":0,""wins"":7}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":7,""losses"":5,""ties"":0,""wins"":2}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2021,2335,Liberty,fbs,FBS Independents,,7.981083206832409,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2021,2348,Louisiana Tech,fbs,Conference USA,West,3.862875919789076,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2021,2390,Miami,fbs,ACC,Coastal,6.807423391063892,"{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
